11495;Esso Tankstelle;ESSO;SCHUBERTSTR. 24; ;67454;HASSLOCH;49.355641;8.256116
11496;Aral Tankstelle;ARAL;Kreisstraße;26;66578;Schiffweiler;49.3555946;7.129624
11497;BFT Tankstelle ;BFT;Helmstadter Str. ;12-16;74858;Aglasterhausen;49.355048;8.984838
11498;JET LEIMEN IM HAGEN 2;JET;IM HAGEN 2;;69181;LEIMEN;49.354684;8.679659
11499;SCHIFFWEILER - KREISSTRASSE;Agip;Kreisstrasse;"";66578;Schiffweiler;49.35391;7.13962
11500;Freie Tankstelle Langhans GmbH;"";Richtweg ;35;90530;Wendelstein;49.35283279419;11.161120414734
11501;Esso Tankstelle;ESSO;SPERBERSLOHER STR. 28; ;90530;WENDELSTEIN;49.352471;11.149916
11502;AVIA Tankstelle;AVIA;Burgthanner Straße;34;90559;Burgthann;49.35241;11.27184
11503;Esso Tankstelle;ESSO;HOCHSTR. 34; ;66450;BEXBACH;49.352391;7.266715
11504;Esso Tankstelle;ESSO;SCHWETZINGER STR. 12; ;69181;LEIMEN;49.351651;8.686291
11505;Freie Tankstelle;Frei;Roetzer Str.;7;92431;Neunburg vorm Wald;49.351319;12.404849
11506;Esso Tankstelle;ESSO;MOZARTSTR. 9; ;66538;NEUNKIRCHEN;49.351297;7.183393
11507;Kira Haubenthal;AVIA;Heidenaeckerstr.;36;69207;Sandhausen;49.3511;8.6587
11508;Autohaus Holz GmbH Neustadt;"";Branchweilerhofstraße;87;67433;Neustadt;49.351058959961;8.1667890548706
11509;Aral Tankstelle;ARAL;Hauptstraße;243;66589;Merchweiler;49.3510475;7.050832
11510;Aral Tankstelle, BAT HARDTWALD WEST SVRO GMBH & CO.;ARAL;A;5;69207;Sandhausen;49.35088;8.630563
11511;Aral Tankstelle;ARAL;Branchweilerhofstraße;"";67433;Neustadt;49.35071;8.163982
11512;NEUNKIRCHEN, UNTERE BLIESSTR.;Shell;UNTERE BLIESSTR. 73;"";66539;NEUNKIRCHEN;49.350542;7.221932
11513;MOSBACH/BADEN, HEIDELBERGERSTR.;Shell;HEIDELBERGERSTR. 120;"";74821;Mosbach/Baden;49.3505;9.10517
11514;Esso Tankstelle;ESSO;LANDAUER STR. 8-10; ;67434;NEUSTADT;49.350236;8.142207
11515;Esso Tankstelle;ESSO;VORSTADTSTR. 54; ;66793;SAARWELLINGEN;49.350085;6.803569
11516;JET NEUNKIRCHEN SUEDUFERSTR. 20;JET;SUEDUFERSTR. 20;;66538;NEUNKIRCHEN;49.35;7.18808
11517;Supermarkt-Tankstelle am real,- Markt HASSLOCH HANS-BOECKLER-STR.;Supermarkt-Tankstelle am real,- Markt;HANS-BOECKLER-STR.;;67454;HASSLOCH;49.3495;8.24708
11518;Esso Tankstelle;ESSO;HARDTWALD-OSTSEITE; ;69207;SANDHAUSEN;49.349197;8.631933
11519;T BEXBACH;T;KLEINOTTWEILER STR.;30;66450;BEXBACH;49.348763;7.264578
11520;LEIMEN, ST. ILGENER STR.;Shell;ST. ILGENER STR. 1;"";69181;LEIMEN;49.3483;8.68854
11521;GS-Tank;AVIA;Rötzer Strasse ;7;92431;Neunburg vorm Wald;49.348263;12.393955
11522;CLASSIC Elmstein;CLASSIC;Talstr.;16;67471;Elmstein;49.3481;7.94848
11523;JET NEUSTADT LANDAUER STR. 58-60;JET;LANDAUER STR. 58-60;;67434;NEUSTADT;49.3475;8.15123
11524;AVIA Station;AVIA;Bahnhofstraße;4;74575;Schrozberg;49.34672;9.976014
11525;Tankstelle Mosbach;Herm GmbH &Co.KG;Neckarelzer Str.;43;74821;Mosbach;49.34662;9.13511
11526;JET SAARWELLINGEN VORSTADTSTR. 133;JET;VORSTADTSTR. 133;;66793;SAARWELLINGEN;49.3465;6.79833
11527;JET BEXBACH KLEINOTTWEILERSTRASSE 100;JET;KLEINOTTWEILERSTRASSE 100;;66450;BEXBACH;49.3462877;7.2758475
11528;Esso Tankstelle;ESSO;BAB A6; ;66424;HOMBURG;49.346274;7.310707
11529;TOTAL NEUNBURG V.W.;TOTAL;AMBERGER STRASSE;37;92431;NEUNBURG V.W.;49.34611;12.373611
11530;Aral Tankstelle;ARAL;Heidelberger Straße;9;69207;Sandhausen;49.3459167;8.660079
11531;WENDELSTEIN - RANGAUSTR. 4A;Agip;Rangaustr.;4A;90530;Wendelstein;49.34587;11.11118
11532;AVIA Station;AVIA;Ailringer Straße;27;74673;Mulfingen;49.345795;9.794651
11533;BayWa Tankstelle Neunburg v.W. ;BayWa;Bahnhofstr.;28;92431;Neunburg v.W.;49.34576;12.37576
11534;Aral Tankstelle;ARAL;Königstraße;32;66538;Neunkirchen;49.34461;7.174258
11535;NEUSTADT, LANDAUERSTR;Shell;LANDAUERSTR. 121;"";67434;Neustadt;49.3446;8.15298
11536;Ostmark Tank // Joe´s Carwash;Ostmark Tank // Joe´s Carwash;Ostmarkstraße;10;92444;Rötz;49.34407;12.53695
11537;ELAN Mosbach;ELAN;HEIDELBERGER STR;27;74821;MOSBACH-NECKARELZ;49.343544;9.105477
11538;MOSBACH - HEIDELBERGER STRASSE 49;Agip;Heidelberger Strasse;49;74821;Mosbach;49.343311784275;9.105296107258
11539;Zahradnik Mosbach;Zahradnik;Industriestr. ;3-5;74821;Mosbach-Neckarelz;49.34299;9.12204
11540;Schwabach-Limbach Katzwanger Str. 20;OMV;Katzwanger Str.;20;91126;Schwabach-Limbach;49.34247;11.04698
11541;Servicestation;Tankstelle;Heidelberger Straße;46;69256;Mauer;49.342274;8.796947
11542;AVIA Tankstelle;AVIA;Böhmer Straße;36;92444;Rötz;49.342075;12.5341425
11543;LEHRBERG, UNT. HINDENBURG ST.;Shell;UNTERE HINDENBURG STR. 55;"";91611;LEHRBERG;49.341252;10.51112
11544;Aral Tankstelle;ARAL;Trierer Straße;44-46;66265;Heusweiler;49.3412247;6.933607
11545;TOTAL HOMBURG-BRUCHHOF;TOTAL;KAISERSLAUTERER STR.;37;66424;HOMBURG-BRUCHHOF;49.34121;7.355937
11546;TOTAL QUIERSCHIED;TOTAL;HAUPTSTR.;258;66287;QUIERSCHIED;49.3411;7.019181
11547;Geiger GmbH Tankstelle Rohr;Freie Tankstelle;Am Sand;30;91189;Rohr;49.340915679932;10.88134098053
11548;Esso Tankstelle;ESSO;NUERNBERGER STR. 22; ;91560;HEILSBRONN;49.340579;10.795448
11549;AVIA Tankstelle;AVIA;Hauptstraße;10;92266;Ensdorf;49.340294;11.935715
11550;Autohaus Hch. Gramling GmbH & Co.KG;"";Mosbacher Str.;68;74821;Mosbach-Neckarelz;49.34018;9.11857
11551;Globus Handelshof GmbH & Co. KG Betriebsstätte Neustadt;"";Adolf-Kolping-Straße;173;67433;Neustadt;49.339077;8.160396
11552;Esso Tankstelle;ESSO;NUERNBERGER STR. 84; ;91126;SCHWABACH;49.337924;11.021953
11553;TOTAL SPEYER;TOTAL;WORMSER LANDSTR.;255;67346;SPEYER;49.337856;8.429663
11554;Aral Tankstelle;ARAL;An der B 27/B;292;74821;Mosbach;49.33773;9.116638
11555;SPEYER, WORMSER LANDSTR.;Shell;WORMSER LANDSTR 194;"";67346;Speyer;49.3377;8.42952
11556;RTS GmbH;Freie;Ostlandstrasse ;1;69207;Sandhausen;49.33658;8.64596
11557;OPEMA Mineralöle GmbH SB Tankstelle / Heizölhandel  - 2;"";Pfälzer Ring Nr.;5;68766;Hockenheim;49.33639;8.52651
11558;SB-Markttankstelle Wendelstein Rother Str.;SB-Markttankstelle;Rother Str.;1 b;90530;Wendelstein;49.336201;11.1155
11559;Supermarkt-Tankstelle HOCKENHEIM SPEYERER STRASSE 1;Supermarkt-Tankstelle;SPEYERER STRASSE 1;;68766;HOCKENHEIM;49.33611;8.5335
11560;Autohaus Burggraf;Freie Tankstelle;Nürnberger Str. ;6;92421;Schwandorf;49.334167480469;12.102481842041
11561;Esso Tankstelle;ESSO;NUERNBERGER STR. 9; ;92421;SCHWANDORF;49.334132;12.101769
11562;SPEYER, AM RUBSAMENWUEHL;Shell;AM RUEBSAMENWUEHL 3;"";67346;SPEYER;49.334038;8.442894
11563;Aral Tankstelle;ARAL;Ansbacher Straße;35;91560;Heilsbronn;49.3340263;10.7825584
11564;JET SPEYER WORMSER LANDSTR. 133;JET;WORMSER LANDSTR. 133;;67346;SPEYER;49.33233;8.43046
11565;Schwabach, Fürther Str. 5;HEM;Fürther Str.;5;91126;Schwabach;49.331894;11.030839
11566;NEUNKIRCHEN, FERNSTR.;Shell;FERNSTR. 200;"";66538;NEUNKIRCHEN;49.3318;7.19086
11567;AVIA Heusweiler;AVIA;Heusweiler Str. ;18;66265;Heusweiler;49.3317;6.98615
11568;JET HOMBURG ROBERT-BOSCH-STR. /EKZ;JET;ROBERT-BOSCH-STR. /EKZ;;66424;HOMBURG;49.331511;7.339898
11569;Autohaus Peter GdbR;ED;Grühlingstraße;"";66299;Friedrichsthal-Bildstock;49.330753;7.088239
11570;Aral Tankstelle;ARAL;Mannheimer Straße;1;68766;Hockenheim;49.33046;8.536052
11571;Markttankstelle;Tankstelle;Kirkeler Straße;50;66538;Neunkirchen;49.3298;7.18581
11572;Aral Tankstelle;ARAL;Glashüttenstraße;4;66287;Quierschied;49.3297157;7.056714
11573;Aral Tankstelle;ARAL;Hauptstraße;10;69226;Nußloch;49.3293;8.693337
11574;SPEYER, KURT-SCHUMACHER-STR.;Shell;KURT-SCHUMACHER-STR. 33;"";67346;Speyer;49.3288;8.41659
11575;HOMBURG, BEXBACHER STR.;Shell;BEXBACHER STR. 74;"";66424;HOMBURG;49.328295;7.324243
11576;Aral Tankstelle;ARAL;Bahnhofstraße;116;67346;Speyer;49.3281174;8.429688
11577;Esso Tankstelle;ESSO;MASSENGASSE 34; ;69226;NUSSLOCH;49.326331;8.687973
11578;Albert Stech Brennstoffhandel GmbH;"";Friedhofweg;10;74921;Helmstadt-Bargen;49.32628;8.97063
11579;WIDDERN, A81 BAT JAGSTTAL WEST.;Shell;BAB A 65 JAGSTTAL WEST;"";74259;Widdern;49.3261;9.41287
11580;Berg Neumarkter Str. 41;OMV;Neumarkter Str.;41;92348;Berg;49.32594;11.4438
11581;Hockenheim, Schwetzinger Str.;SB;Schwetzinger Str. 55;"";68766;Hockenheim;49.32575;8.546371
11582;WALLERFANGEN, HAUPTSTR;Shell;HAUPTSTR. 1;"";66798;WALLERFANGEN;49.325217;6.724963
11583;Aral Tankstelle;ARAL;Bahnhofstraße;20;66740;Saarlouis;49.3252144;6.757746
11584;Globus Handelshof St. Wendel Betriebsstätte Saarlouis;Globus SB Warenhaus;Schanzenstrasse ;18;66740;Saarlouis;49.325172;6.750375
11585;Schwanstetten Hauptstr. 17;OMV;Hauptstr.;17;90596;Schwanstetten;49.32486;11.12315
11586;OIL! Tankstelle Saarlouis;OIL!;Schanzenstr. 21;;66740;Saarlouis;49.3248;6.75106
11587;BayWa Tankstelle  Schwabach ;BayWa;Angerstr.;2-6;91126;Schwabach;49.32465;11.032511
11588;Aral Tankstelle;ARAL;Rother Straße;13;91126;Schwabach;49.3241463;11.0382166
11589;HOMBURG, RI.-WAGNER-STR;Shell;RICHARD-WAGNER-STR. 40;"";66424;HOMBURG;49.324033;7.333605
11590;SP Tank & Shop GmbH;SP Tank & Shop;Franz-Kirrmeier-Str. ;7;67346;Speyer;49.323877;8.446515
11591;SCHWABACH, ROTHER STR. 15.;Shell;ROTHER STR. 15;"";91126;Schwabach;49.323733;11.039485
11592;rnt;rnt;Franz-Kirrmeier-Strasse ;7;67346;Speyer;49.323619;8.446426
11593;JAGSTTAL-OST - A81;Agip;Jagsttal-Ost;"";74259;Widdern;49.323248;9.414425
11594;Ludwig Heintz GmbH;AVIA;Hauptstr.;7;66919;Saalstadt;49.323;7.55316
11595;Autohaus Stier;"";Industriestraße ;4;74927;Eschelbronn;49.322712;8.86609
11596;Schwandorf Wackersdorfer Strasse 52;OMV;Wackersdorfer Str.;52;92421;Schwandorf;49.32264;12.12156
11597;NEUNKIRCHEN, LUDWIGSTHALER S.;Shell;LUDWIGSTHALER STR. 23;"";66539;NEUNKIRCHEN;49.322597;7.216858
11598;Aral Tankstelle;ARAL;Züttlinger Straße;5;74219;Möckmühl;49.32193;9.363825
11599;Schwabach Nördlinger Strasse 9 c;OMV;Nördlinger Str.;9 c;91126;Schwabach;49.32183;11.01604
11600;Autohaus Rupert Fischl;freie Tankstelle;Wackersdorfer Straße;84;92421;Schwandorf;49.321748;12.130545
11601;HOCKENHEIMRING WEST.;Shell;BAB 6;"";68766;HOCKENHEIMRING WEST;49.32165;8.567497
11602;Tankstelle Feldmeier;Tankstelle Feldmeier;Haydnstrasse;1;92421;Schwandorf;49.320675;12.106637
11603;Aral Tankstelle;ARAL;Zuzenhaeuser Straße;2;74909;Meckesheim;49.3198624;8.814378
11604;BETRIEBSTANKSTELLE;Agip;Am Hockenheimring, Fahrerlager;3;68766;Hockenheim;49.3196;8.55014
11605;Globus Handelshof GmbH & Co. KG Betriebsstätte Saarlouis;"";Dieselstr.;5;66740;Saarlouis;49.31925;6.74818
11606;Aral Tankstelle;ARAL;Saarbruecker Straße;100;66424;Homburg;49.31868;7.327816
11607;Aral Tankstelle;ARAL;Lindenstraße;7;66583;Spiesen-Elversberg;49.3178;7.12184
11608;AVIA Tankstelle;AVIA;Oskar von Miller Straße;10;92442;Wackersdorf;49.317787;12.230176
11609;Aral Tankstelle;ARAL;Lindenstraße;1;66583;Spiesen-Elversberg;49.317688;7.122482
11610;TOTAL FRIEDRICHSTHAL;TOTAL;SAARBRUECKER STR.;1;66299;FRIEDRICHSTHAL;49.317226;7.087643
11611;Christoph Schuster;Tankstelle Schuster/DBV Würzburg GmbH;Ansbacher Str.;15;91580;Wicklesgreuth;49.317019;10.699321
11612;SB-Markttankstelle Burgthann Espenpark;SB-Markttankstelle;Espenpark;30;90559;Burgthann;49.316502;11.3408
11613;Esso Tankstelle;ESSO;SPEYERER STR. 23; ;67373;DUDENHOFEN;49.316296;8.396552
11614;Esso Tankstelle;ESSO;ZWEIBRUECKER STR. 63-65; ;66424;HOMBURG;49.315275;7.336119
11615;Aral Tankstelle, BAT Am Hockenheimring Ost;ARAL;A;6;68766;Hockenheim;49.31526;8.57763
11616;Wackersdorf, Richtfeld 1;OMV;Richtfeld;1;92442;Wackersdorf;49.31359;12.15862
11617;Globus Handelshof GmbH & Co. KG  Betriebsstaette Schwandorf;"";Am Brunnfeld;8;92421;Schwandorf;49.31342;12.14407
11618;BERG, LUDWIG-ERHARD-RING 2.;Shell;LUDWIG-ERHARD-RING 2;"";92348;BERG B NEUMARKT;49.312855;11.474985
11619;Tankcenter SPEYER;Tankcenter;LINDENSTR.;18-20;67346;SPEYER;49.312653;8.4374695
11620;AVIA Tankstelle;AVIA;Industriestraße;5;92421;Schwandorf;49.312553;12.101582
11621;AVIA Tankstelle;AVIA;Hauptstraße;6;92353;Postbauer-Heng;49.312344;11.352874
11622;Tankstelle Mineralöle Oberpfalz GmbH;"";Libourne-Allee ;1;92421;Schwandorf;49.31196975708;12.098039627075
11623;Hockenheim, Heinrich-von-Kleist-Str. 16;HEM;Heinrich-von-Kleist-Str.;16;68766;Hockenheim;49.311466;8.556791
11624;Aral Tankstelle;ARAL;An der Autobahn;1;91126;Kammerstein;49.31136;11.002243
11625;Tankstelle Auto Feldmeier GmbH;Freie Tankstelle;Schwandorfer Str.;18;92442;Wackersdorf;49.31067;12.17248
11626;SAARLOUIS, LISDORFER STR.;Shell;LISDORFER STR.;"";66740;SAARLOUIS;49.310467;6.754972
11627;BayWa Tankstelle Schwandorf II;"";Bellstraße a;7a;92421;Schwandorf;49.31041;12.10654
11628;BayWa Tankstelle Schwandorf I;"";Bellstraße a;7a;92421;Schwandorf;49.31041;12.10654
11629;JET ANSBACH ROTHENBURGERSTRASSE 2-4;JET;ROTHENBURGERSTRASSE 2-4;;91522;ANSBACH;49.310141;10.560372
11630;Aral Tankstelle;ARAL;Industriestraße;5a;67346;Speyer;49.30973;8.444535
11631;ANSBACH - WUERZBURGER LANDSTR. 47;Agip;Wuerzburger Landstr.;47;91522;Ansbach;49.309369641079;10.561082425464
11632;AVIA Tankstelle;AVIA;Adam-Wild-Straße;1;93437;Furth im Wald;49.30903;12.836108
11633;Aral Tankstelle;ARAL;Landauer Straße;65;67346;Speyer;49.3089333;8.423943
11634;KAMMERSTEIN, BAT KAMMERSTEINER.;Shell;A 6 KAMMERSTEINER LAND NORD;"";91126;Kammerstein;49.308287;10.970278
11635;Speyer, Landauer Straße 71;bft;Landauer Straße 71;"";67346;Speyer;49.30821;8.423204
11636;ED-Jagsthausen;EDi Hohenlohe;Hauptstraße;63;74249;Jagsthausen;49.30818669174;9.46299912621
11637;KIRKEL, A.D.WINDSCHNORR.;Shell;A.D.WINDSCHNORR 47;"";66459;KIRKEL;49.3081;7.27449
11638;Aral Tankstelle;ARAL;Grülingstraße;"";66280;Sulzbach;49.3065529;7.056207
11639;Aral Tankstelle;ARAL;Bahnhofstraße;73;67487;Maikammer;49.30646;8.142164
11640;Aral Tankstelle, BAT KAMMERSTEINER LAND SÜD;ARAL;A;6;91126;Kammerstein;49.3061638;10.9669628
11641;Aral Tankstelle;ARAL;Metzer Straße;50;66740;Saarlouis;49.3054581;6.74008
11642;AVIA Tankstelle;AVIA;Eschlkamer Straße;18;93437;Furth im Wald;49.305176;12.84946
11643;Lenz;Lenz;Siemensstraße;3;74915;Waibstadt;49.30466;8.901279
11644;ANSBACH, NUERNBERGER STR.;Shell;NÜRNBERGER STR 74;"";91522;ANSBACH;49.30445;10.58707
11645;Aral Tankstelle;ARAL;Chamer Straße;6;93437;Furth;49.30373;12.8293076
11646;Autohaus Mühlbauer;AVIA;Chamer Str. ;6;93437;Furth;49.30369;12.828987
11647;QUIERSCHIED - TALSTR. 37;Agip;Talstr.;37;66287;Quierschied;49.303482;7.026315
11648;TOTAL WIESLOCH;TOTAL;SCHATTHAEUSER STR.;"";69168;WIESLOCH;49.303295;8.73808
11649;OIL! Tankstelle Walldorf / Bad;OIL!;Hauptstr. 54 C;;69190;Walldorf / Bad;49.3019;8.63625
11650;AVIA Xpress Automatenstation;AVIA Xpress;Criesbacher Straße;42;74676;Niedernhall;49.301247;9.6171
11651;Esso Tankstelle;ESSO;THEODOR-HEUSS-STR. 53; ;74855;HASSMERSHEIM;49.3009543;9.145285204
11652;AVIA Station;AVIA;Mergentheimer Straße;15;74219;Möckmühl-Züttlingen;49.300526;9.334115
11653;TOTAL WALLDORF;TOTAL;BAHNHOFSTR.;35;69190;WALLDORF;49.30046;8.645012
11654;TOTAL SAARLOUIS;TOTAL;BAB A 620 NORDSEITE;"";66740;SAARLOUIS;49.300297;6.749211
11655;TOTAL SAARLOUIS;TOTAL;BAB A 620 SUEDSEITE;"";66740;SAARLOUIS;49.299797;6.748377
11656;TOTAL ROEMERBERG;TOTAL;GERMERSHEIMER STR.;2A;67354;ROEMERBERG;49.299706;8.410689
11657;Blaufelden;Herm GmbH &Co.KG;Kaiserstr.;56;74572;Blaufelden;49.29938;9.96666
11658;bft-Tankstelle Pyrbaum;bft Pyrbaum;Nürnberger Straße;19;90602;Pyrbaum;49.299291;11.27708
11659;Aral Tankstelle;ARAL;Matthias-Öchsler-Straße;2;91522;Ansbach;49.2990532;10.5861778
11660;BayWa Tankstelle;BayWa;Bahnhofstraße;14;91522;Ansbach;49.298847;10.58363
11661;JET NEUMARKT I D OPF AM BERLINER RING 2;JET;AM BERLINER RING 2;;92318;NEUMARKT I D OPF;49.2986;11.4723
11662;Aral Tankstelle;ARAL;Saarbrücker Straße;7c;66292;Riegelsberg;49.29754;6.94797
11663;BAGeno Raiffeisen eG;"";Künzelsauer Strasse;7;74653;Ingelfingen ;49.296821594238;9.6613845825195
11664;Esso Tankstelle;ESSO;MECKESHEIMER STR. 5; ;74939;ZUZENHAUSEN;49.296586;8.822599
11665;WIESLOCH, BAIERTALER STR.18;Shell;BAIERTALER STR. 18;"";69168;Wiesloch;49.2965;8.70647
11666;Raiffeisen Lagerhaus Eschlkam;Raiffeisen Lagerhaus Eschlkam;Freibachstrasse;2;93458;Eschlkam;49.29648;12.90976
11667;BLAUFELDEN, IM RIEDLE.;Shell;IM RIEDLE 1;"";74572;Blaufelden;49.2959;9.97914
11668;TOTAL NECKARBISCHOFSHEIM;TOTAL;WAIBSTAEDTER STR.;35;74924;NECKARBISCHOFSHEIM;49.295803;8.954295
11669;Aral Tankstelle;ARAL;Hixberger Straße;28a;66292;Riegelsberg;49.2952766;6.934298
11670;AVIA Schwalbach;AVIA;Hauptstr.;1;66773;Schwalbach;49.2952;6.80298
11671;BAGeno Schäftersheim;Raiffeisen EG;An der Romantischen Straße;;97990;Weikersheim - Schäftersheim;49.295;9.5349
11672;Leutershausen Steinweg 20;OMV;Steinweg;20;91578;Leutershausen;49.29478;10.41187
11673;AVIA Tankstelle;AVIA;Hauptstraße;2;91126;Kammerstein;49.294727;10.9764595
11674;ANSBACH, BANDELSTR;Shell;BANDELSTR. 21;"";91522;Ansbach;49.294502;10.57701
11675;TOTAL NEULUSSHEIM;TOTAL;ALTLUSSHEIMER STR.;"";68809;NEULUSSHEIM;49.2942;8.51808
11676;TOTAL PUETTLINGEN;TOTAL;KOELLERTALSTR.;141;66346;PUETTLINGEN;49.2939;6.892088
11677;Matthias Belschner;AVIA;Wieslocher Str.;30;69190;Walldorf;49.2937;8.65537
11678;AVIA XPress;AVIA Xpress;Meckenloher Str.;8;91126;Rednitzhembach;49.292538;11.082581
11679;Esso Tankstelle;ESSO;HAUPTSTR. 145; ;68799;REILINGEN;49.291956;8.566597
11680;NEUDENAU, SIGLINGER STR;Shell;SIGLINGER STR. 42;"";74861;Neudenau;49.2919;9.27786
11681;Wiesloch Messplatzstrasse 23;OMV;Messplatzstr.;23;69168;Wiesloch;49.29188;8.702
11682;Esso Tankstelle;ESSO;HAUPTSTR. 103; ;74915;WAIBSTADT;49.291804;8.91789
11683;Esso Tankstelle;ESSO;MESSPLATZSTR. 23; ;69168;WIESLOCH;49.29177;8.70202
11684;JET SAARLOUIS PROVINZIALSTRASSE 169 A;JET;PROVINZIALSTRASSE 169 A;;66740;SAARLOUIS;49.2915;6.75896
11685;Esso Tankstelle;ESSO;FEUCHTWANGER STR. 111; ;91522;ANSBACH;49.291451;10.555623
11686;WIESLOCH - SCHWETZINGER STR. 125;Agip;Schwetzinger Str.;125;69168;Wiesloch;49.291425;8.68419
11687;Supermarkt-Tankstelle am real,- Markt SAARBR DUDWEILER FISCHBACHSTR. 121;Supermarkt-Tankstelle am real,- Markt;FISCHBACHSTR. 121;;66125;SAARBR DUDWEILER;49.291;7.02769
11688;AVIA Tankstelle;AVIA;Heilsbronner Straße;18 a;91564;Neuendettelsau;49.2906;10.789581
11689;Aral Tankstelle;ARAL;Kaiserstraße;1E;66459;Kirkel;49.2897453;7.238459
11690;Aral Tankstelle;ARAL;Neues Sträßel;4;69168;Wiesloch;49.28953;8.678427
11691;WIESLOCH, AM SCHWIMMBAD 32.;Shell;AM SCHWIMMBAD 32;"";69168;Wiesloch;49.2886;8.68012
11692;AVIA Station;AVIA;Ansbacher Straße;1;91583;Schillingsfürst;49.28811;10.2691145
11693;Esso Tankstelle;ESSO;NUERNBERGER STR. 41; ;92318;NEUMARKT;49.288024;11.441879
11694;Supermarkt-Tankstelle SAARBRUECKEN - DUDWEILER CAMPHAUSER STR. 4;Supermarkt-Tankstelle;CAMPHAUSER STR. 4;;66125;SAARBRUECKEN - DUDWEILER;49.2874;7.02611
11695;Neumarkt Amberger Str. 42;OMV;Amberger Str.;42;92318;Neumarkt;49.28663;11.46839
11696;Aral Tankstelle;ARAL;Hauptstraße;71;67714;Waldfischbach-Burgal;49.28653;7.64962
11697;ST. INGBERT, OBERE KAISER STR.14-18;Shell;OBERE KAISER STR. 14-18;"";66386;St. Ingbert;49.286021;7.152497
11698;TOTAL ST. INGBERT;TOTAL;OBERE KAISERSTR.;9;66386;ST. INGBERT;49.28592;7.150848
11699;ANSBACH - MEINHARDSWINDENER STR. 21;Supol;Meinhardswindener Str.;21;91522;Ansbach;49.2859158;10.5662908
11700;Supermarkt-Tankstelle BOUS SAARBRUECKER STR. 211;Supermarkt-Tankstelle;SAARBRUECKER STR. 211;;66359;BOUS;49.2858;6.78451
11701;JET HOMBURG HOMBURGER STR. 65;JET;HOMBURGER STR. 65;;66424;HOMBURG;49.2855;7.31624
11702;Edenkoben, Staatsstr. 2;HEM;Staatsstr.;2;67480;Edenkoben;49.285416;8.140352
11703;AVIA Xpress Automatenstation;AVIA Xpress;Würzburger Straße;16;74653;Künzelsau;49.28531;9.679546
11704;Aral Tankstelle;ARAL;Amberger Straße;18;92318;Neumarkt;49.28519;11.4652891
11705;Frühmesser;Frühmesser GmbH;Industriering;15;67480;Edenkoben;49.28473;8.150951
11706;Aral Tankstelle;ARAL;Mergentheimer Straße;126;74653;Künzelsau;49.2844467;9.684491
11707;OIL! Tankstelle Edenkoben;OIL!;Staatsstraße 19;;67480;Edenkoben;49.2842;8.14074
11708;TOTAL WIESLOCH;TOTAL;HAUPTSTR.;180;69168;WIESLOCH;49.2836;8.686398
11709;Aral Tankstelle;ARAL;Mergentheimer Straße;2/1;74653;Künzelsau;49.2819366;9.691381
11710;OIL! Tankstelle Sulzbach;OIL!;St.-Ingberter-Straße 16;;66280;Sulzbach;49.2818;7.07351
11711;PUETTLINGEN, BAHNHOFSTR. 76.;Shell;BAHNHOFSTR. 76;"";66346;PÜTTLINGEN;49.281623;6.882678
11712;Aral Tankstelle;ARAL;Ansbacher Straße;34;91586;Lichtenau;49.28117;10.6797447
11713;Freie Tankstelle Wolfgang Fröhlich;Freie;Hauptstraße;179;67714;Waldfischbach-Burgalben;49.2805;7.63891
11714;Michael Gehring;AVIA;Obere Kaiserstr.;256;66386;St. Ingbert-Rohrbach;49.2797;7.17135
11715;Esso Tankstelle;ESSO;AN DER BUNDESSTR. 27; ;74831;GUNDELSHEIM;49.279383;9.156686
11716;Oel-Huff;Oel-Huff;Weinstraße;4;67480;Edenkoben;49.2784653;8.119383
11717;Oel-Huff GmbH Stefan Rudolph;"";Weinstraße;4a;67480;Edenkoben;49.27833;8.11958
11718;Aral Tankstelle;ARAL;Saarbrueckerstraße;6A;66386;St Ingbert;49.27561;7.110575
11719;SCHWEGENHEIM, SPEYERER STR. 24;Shell;SPEYERER STR. 24;"";67365;SCHWEGENHEIM;49.2755;8.34231
11720;Rauenberg, Langwiesen 2;HEM;Langwiesen;2;69231;Rauenberg;49.27492;8.701605
11721;UEBERHERRN, LANDSTR.;Shell;LANDSTR. 7;"";66802;UEBERHERRN;49.274228;6.713253
11722;AVIA Tankstelle;AVIA;Chamer Straße;31;93473;Arnschwang;49.273937;12.81139
11723;TOTAL BOUS;TOTAL;SAARBRUECKER STR.;67;66359;BOUS;49.273224;6.801994
11724;Aral Tankstelle;ARAL;Im breiten Pfuhl;5;67365;Schwegenheim;49.2724266;8.338836
11725;TOTAL VELBURG;TOTAL;JURA WEST/A 3;"";92355;VELBURG;49.2724;11.599541
11726;Autohaus Jung GmbH;FT;Wagenbacher Str. ;15;74936;Siegelsbach;49.272097;9.082345
11727;AVIA XPress;AVIA Xpress;Willi-Memmert-Str.;30;91186;Büchenbach;49.271557;11.037967
11728;NEUMARKT, REGENSBURGER STR;Shell;REGENSBURGER STR. 69;"";92318;Neumarkt;49.27084;11.469235
11729;SCHWEGENHEIM, HAUPTSTR;Shell;HAUPTSTR. 1B;"";67365;SCHWEGENHEIM;49.2706;8.33549
11730;VELBURG, A3 JURA OST.;Shell;A3 JURA OST;"";92355;Velburg;49.270432;11.602538
11731;TOTAL EDESHEIM;TOTAL;BAB PFAELZER WEINSTR.OST/A 65;"";67483;EDESHEIM;49.27009;8.153572
